study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,study_title,experiment_alias,fastq_ftp,sample_title,reference,
PRJDB3198,SAMD00027837,DRX028472,DRR031504,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028472,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031504/DRR031504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031504/DRR031504_2.fastq.gz,A. mellifera. Modern. Individual 21,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027838,DRX028473,DRR031505,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028473,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031505/DRR031505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031505/DRR031505_2.fastq.gz,A. mellifera. Modern. Individual 22,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027839,DRX028474,DRR031506,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028474,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031506/DRR031506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031506/DRR031506_2.fastq.gz,A. mellifera. Modern. Individual 23,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027840,DRX028475,DRR031507,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028475,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031507/DRR031507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031507/DRR031507_2.fastq.gz,A. mellifera. Modern. Individual 24,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027841,DRX028476,DRR031508,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028476,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031508/DRR031508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031508/DRR031508_2.fastq.gz,A. mellifera. Modern. Individual 25,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027842,DRX028477,DRR031509,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028477,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031509/DRR031509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031509/DRR031509_2.fastq.gz,A. mellifera. Modern. Individual 26,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027843,DRX028478,DRR031510,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028478,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031510/DRR031510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031510/DRR031510_2.fastq.gz,A. mellifera. Modern. Individual 27,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027844,DRX028479,DRR031511,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028479,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031511/DRR031511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031511/DRR031511_2.fastq.gz,A. mellifera. Modern. Individual 28,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027845,DRX028480,DRR031512,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028480,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031512/DRR031512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031512/DRR031512_2.fastq.gz,A. mellifera. Modern. Individual 29,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027846,DRX028481,DRR031513,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028481,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031513/DRR031513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031513/DRR031513_2.fastq.gz,A. mellifera. Modern. Individual 30,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027847,DRX028482,DRR031514,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028482,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031514/DRR031514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031514/DRR031514_2.fastq.gz,A. mellifera. Modern. Individual 31,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027848,DRX028483,DRR031515,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028483,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031515/DRR031515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031515/DRR031515_2.fastq.gz,A. mellifera. Modern. Individual 32,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027849,DRX028522,DRR031554,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028522,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031554/DRR031554.fastq.gz,A. mellifera. Museum. Individual 9,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027850,DRX028523,DRR031555,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028523,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031555/DRR031555.fastq.gz,A. mellifera. Museum. Individual 1,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027851,DRX028524,DRR031556,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028524,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031556/DRR031556.fastq.gz,A. mellifera. Museum. Individual 2,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027852,DRX028525,DRR031557,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028525,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031557/DRR031557.fastq.gz,A. mellifera. Museum. Individual 3,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027853,DRX028526,DRR031558,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028526,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031558/DRR031558.fastq.gz,A. mellifera. Museum. Individual 4,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027854,DRX028527,DRR031559,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028527,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031559/DRR031559.fastq.gz,A. mellifera. Museum. Individual 5,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027855,DRX028528,DRR031560,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028528,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031560/DRR031560.fastq.gz,A. mellifera. Museum. Individual 6,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027856,DRX028529,DRR031561,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028529,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031561/DRR031561.fastq.gz,A. mellifera. Museum. Individual 7,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027857,DRX028530,DRR031562,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028530,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031562/DRR031562.fastq.gz,A. mellifera. Museum. Individual 8,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027858,DRX028531,DRR031563,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028531,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031563/DRR031563.fastq.gz,A. mellifera. Museum. Individual 10,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027859,DRX028532,DRR031564,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028532,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031564/DRR031564.fastq.gz,A. mellifera. Museum. Individual 11,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027860,DRX028533,DRR031565,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028533,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031565/DRR031565.fastq.gz,A. mellifera. Museum. Individual 12,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027861,DRX028534,DRR031566,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028534,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031566/DRR031566.fastq.gz,A. mellifera. Museum. Individual 13,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027862,DRX028535,DRR031567,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028535,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031567/DRR031567.fastq.gz,A. mellifera. Museum. Individual 14,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027863,DRX028536,DRR031568,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028536,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031568/DRR031568.fastq.gz,A. mellifera. Museum. Individual 15,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027864,DRX028537,DRR031569,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028537,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031569/DRR031569.fastq.gz,A. mellifera. Museum. Individual 16,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027865,DRX028538,DRR031570,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028538,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031570/DRR031570.fastq.gz,A. mellifera. Museum. Individual 23,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027866,DRX028539,DRR031571,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028539,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031571/DRR031571.fastq.gz,A. mellifera. Museum. Individual 17,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027867,DRX028540,DRR031572,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028540,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031572/DRR031572.fastq.gz,A. mellifera. Museum. Individual 18,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027868,DRX028541,DRR031573,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028541,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031573/DRR031573.fastq.gz,A. mellifera. Museum. Individual 19,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027869,DRX028542,DRR031574,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028542,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031574/DRR031574.fastq.gz,A. mellifera. Museum. Individual 20,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027870,DRX028543,DRR031575,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028543,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031575/DRR031575.fastq.gz,A. mellifera. Museum. Individual 21,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027871,DRX028544,DRR031576,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028544,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031576/DRR031576.fastq.gz,A. mellifera. Museum. Individual 22,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027872,DRX028545,DRR031577,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028545,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031577/DRR031577.fastq.gz,A. mellifera. Museum. Individual 24,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027873,DRX028546,DRR031578,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028546,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031578/DRR031578.fastq.gz,A. mellifera. Museum. Individual 25,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027874,DRX028547,DRR031579,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028547,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031579/DRR031579.fastq.gz,A. mellifera. Museum. Individual 26,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027875,DRX028548,DRR031580,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028548,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031580/DRR031580.fastq.gz,A. mellifera. Museum. Individual 27,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027876,DRX028549,DRR031581,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028549,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031581/DRR031581.fastq.gz,A. mellifera. Museum. Individual 28,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027877,DRX028550,DRR031582,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028550,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031582/DRR031582.fastq.gz,A. mellifera. Museum. Individual 29,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027878,DRX028551,DRR031583,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028551,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031583/DRR031583.fastq.gz,A. mellifera. Museum. Individual 30,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027879,DRX028552,DRR031584,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028552,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031584/DRR031584.fastq.gz,A. mellifera. Museum. Individual 31,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJDB3198,SAMD00027880,DRX028553,DRR031585,7460,Apis mellifera,Population genomics of honeybee (Apis mellifera) using present-day and museum specimens,DRX028553,ftp.sra.ebi.ac.uk/vol1/fastq/DRR031/DRR031585/DRR031585.fastq.gz,A. mellifera. Museum. Individual 32,https://pubmed.ncbi.nlm.nih.gov/26246313//,
PRJNA252997,SAMN02865964,SRX610212,SRR1424586,7460,Apis mellifera,Apis mellifera Genome sequencing,AQ,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1424586/SRR1424586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1424586/SRR1424586_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865965,SRX610972,SRR1425430,7460,Apis mellifera,Apis mellifera Genome sequencing,A8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425430/SRR1425430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425430/SRR1425430_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865966,SRX610975,SRR1425434,7460,Apis mellifera,Apis mellifera Genome sequencing,B8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/004/SRR1425434/SRR1425434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/004/SRR1425434/SRR1425434_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865967,SRX610977,SRR1425436,7460,Apis mellifera,Apis mellifera Genome sequencing,A9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1425436/SRR1425436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1425436/SRR1425436_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865968,SRX610979,SRR1425438,7460,Apis mellifera,Apis mellifera Genome sequencing,A17,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/008/SRR1425438/SRR1425438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/008/SRR1425438/SRR1425438_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865969,SRX610980,SRR1425439,7460,Apis mellifera,Apis mellifera Genome sequencing,A19,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/009/SRR1425439/SRR1425439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/009/SRR1425439/SRR1425439_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865970,SRX610981,SRR1425440,7460,Apis mellifera,Apis mellifera Genome sequencing,A20,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425440/SRR1425440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425440/SRR1425440_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865971,SRX610982,SRR1425441,7460,Apis mellifera,Apis mellifera Genome sequencing,A23,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/001/SRR1425441/SRR1425441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/001/SRR1425441/SRR1425441_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865972,SRX610984,SRR1425444,7460,Apis mellifera,Apis mellifera Genome sequencing,A38,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/004/SRR1425444/SRR1425444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/004/SRR1425444/SRR1425444_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865973,SRX610985,SRR1425446,7460,Apis mellifera,Apis mellifera Genome sequencing,B38,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1425446/SRR1425446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1425446/SRR1425446_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865974,SRX610986,SRR1425447,7460,Apis mellifera,Apis mellifera Genome sequencing,A40,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/007/SRR1425447/SRR1425447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/007/SRR1425447/SRR1425447_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865975,SRX610988,SRR1425450,7460,Apis mellifera,Apis mellifera Genome sequencing,A41,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425450/SRR1425450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425450/SRR1425450_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865976,SRX610989,SRR1425453,7460,Apis mellifera,Apis mellifera Genome sequencing,A42,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/003/SRR1425453/SRR1425453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/003/SRR1425453/SRR1425453_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865977,SRX610990,SRR1425454,7460,Apis mellifera,Apis mellifera Genome sequencing,A48,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/004/SRR1425454/SRR1425454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/004/SRR1425454/SRR1425454_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865978,SRX610991,SRR1425455,7460,Apis mellifera,Apis mellifera Genome sequencing,A54,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/005/SRR1425455/SRR1425455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/005/SRR1425455/SRR1425455_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865979,SRX610992,SRR1425456,7460,Apis mellifera,Apis mellifera Genome sequencing,A58,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1425456/SRR1425456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/006/SRR1425456/SRR1425456_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865980,SRX610993,SRR1425457,7460,Apis mellifera,Apis mellifera Genome sequencing,A59,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/007/SRR1425457/SRR1425457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/007/SRR1425457/SRR1425457_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865981,SRX610994,SRR1425458,7460,Apis mellifera,Apis mellifera Genome sequencing,A61,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/008/SRR1425458/SRR1425458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/008/SRR1425458/SRR1425458_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865982,SRX610995,SRR1425459,7460,Apis mellifera,Apis mellifera Genome sequencing,B61,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/009/SRR1425459/SRR1425459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/009/SRR1425459/SRR1425459_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865983,SRX610996,SRR1425460,7460,Apis mellifera,Apis mellifera Genome sequencing,CQ,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425460/SRR1425460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/000/SRR1425460/SRR1425460_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
PRJNA252997,SAMN02865984,SRX610997,SRR1425461,7460,Apis mellifera,Apis mellifera Genome sequencing,C5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/001/SRR1425461/SRR1425461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/001/SRR1425461/SRR1425461_2.fastq.gz,This sample has been submitted by Nanjing University on 2014-12-04; Apis mellifera,https://www.nature.com/articles/nature14649,
